Gene ID,GSM7587683,GSM7587684,GSM7587685,GSM7587686,GSM7587687,GSM7587688,GSM7587689,GSM7587690,GSM7587691,GSM7587692,GSM7587693,GSM7587694,GSM7587695,GSM7587696,GSM7587697,GSM7587698,GSM7587699,GSM7587700,GSM7587701,GSM7587702,GSM7587703,GSM7587704,GSM7587705,GSM7587706,GSM7587707,GSM7587708,GSM7587709,GSM7587710,GSM7587711,GSM7587712,GSM7587713,GSM7587714,GSM7587715,GSM7587716
NFKB1,9.614613308,9.572629291,9.930109097,10.02462253,9.545065792,9.670208463,9.28960124,9.836830163,9.938376192,9.630348497,9.368040916,9.41686977,9.637087939,9.57055414,9.577032909,9.792245002,9.941063518,9.723977509,9.762675414,9.6709717,9.950188466,9.674150299,9.73392842,9.918601759,10.06161923,9.169061031,9.46260567,9.613778187,9.556169312,9.702154984,9.209418354,10.1116762,10.17160541,9.775286482
NFKB2,10.6529816,10.3057241,11.12449691,10.97137056,9.724918668,10.06606091,9.622047207,10.55887441,10.33681972,9.723457901,9.09645899,9.347299922,9.945808904,9.178051554,10.46490117,10.26782404,11.11613279,11.1810528,11.07831725,11.45083686,11.66513666,10.43063845,11.30054161,11.77372813,11.65508696,10.62201648,10.21387572,10.5277475,11.15541604,11.48688248,10.62916901,11.89968616,12.19625525,11.50073937
NFKBIA,12.48548217,12.76402268,12.57019378,13.72872288,12.31317534,11.83057283,12.10166112,13.40689735,11.81256623,10.98351197,12.03420623,12.20129217,12.53912681,12.30232617,12.4940418,11.77627006,12.8231686,12.85964482,13.56486863,13.70577379,13.0150893,13.55805872,14.00044854,13.44798506,13.41987326,12.19311246,12.44798509,12.64956185,12.8559165,12.78313213,13.41116168,12.90140354,13.19554665,13.89930265
NLRC5,10.2812432,10.05706966,10.53546475,10.53906334,10.08027526,11.08190694,11.4408344,10.22139531,10.79656887,10.3738323,10.15643001,10.09259773,11.30332684,10.90839122,10.88535859,10.84618381,10.73193433,10.96023169,10.66872942,10.86802603,11.02216177,10.8118325,10.80073179,11.09077125,11.15002261,10.47980389,10.87635906,10.27372347,10.83979137,10.53840478,10.35308871,11.35334351,11.17879374,11.20854216
NLRP3,7.635908086,7.977970291,7.407709199,7.662430566,7.237331578,6.964039968,8.035337044,7.380487828,7.138674842,7.550126298,7.286652589,7.533787522,7.654283554,7.166338134,7.863844698,7.032195795,7.676563703,7.808300447,7.360128859,7.84709088,7.596069085,7.563904982,8.340756067,7.974478258,7.992828455,6.873779777,7.126921141,7.517280505,7.686477334,7.546305167,8.018570579,7.674490657,8.030927634,7.83535305
NOD1,9.037006394,9.507682932,9.262000435,9.247393066,7.706816862,7.573664523,8.946069706,8.822845934,7.796568865,8.023443443,7.960424356,8.121626783,8.246067321,7.561639415,8.425499825,7.859359198,9.237874936,9.004175039,9.03871888,9.14792314,9.146085707,9.037157095,8.959248191,9.474480424,8.992828455,9.008709357,9.010003389,9.027996671,9.06834797,9.296516182,9.0300206,9.294728633,9.198732584,9.273230526
NOD2,8.781555684,8.698160173,7.924284725,8.201296652,8.014098181,8.585839237,9.313592187,8.141021894,8.175601411,9.061626637,7.286652589,7.749996071,8.218586584,7.272132798,8.367976124,8.014637424,8.367044395,7.908219256,7.737364325,8.40068921,8.016644768,8.209796481,8.292052875,8.036762536,8.895687297,7.740513246,7.450575981,8.125400727,8.27435143,8.069258006,7.669078844,8.442543929,8.54422915,7.354013181
NOS2A,10.81052288,8.916207124,9.512356483,9.086794953,8.852247301,11.39665386,6.713408949,9.306487247,10.50687409,9.101445955,7.594774884,8.550962665,10.15718604,11.74802996,9.008895031,9.417849488,9.324636248,9.31451516,8.756389151,9.651117785,9.478586732,9.591225588,9.963142107,5.945909105,12.50907821,10.2338594,7.518003908,9.597308886,9.925634638,9.613021389,8.570588981,12.17741106,9.537534497,8.053353703
NOTCH1,10.11679813,10.34908594,10.07067421,9.835376919,9.193804203,10.0441683,9.734565601,9.750816247,10.166458,10.01790526,10.14344862,9.467495843,9.716182574,9.998127274,9.967536001,10.04810538,10.17180127,10.49764416,10.39696563,10.52407163,10.73944576,9.921042955,10.42222017,10.46947106,10.53580631,11.03318946,10.04242487,10.20255662,10.72636013,10.98457218,10.50029766,10.64836559,10.87415004,10.75379342
NRP1,10.42579399,11.16813752,10.66823675,11.29206212,10.73120102,10.97256519,11.26240595,10.47591588,10.55971108,11.04674639,10.48492222,11.11514599,11.02726205,10.6720634,10.60323586,10.88857112,11.13332712,11.13481946,10.96021265,10.82141295,10.68135427,11.5392978,11.00906731,11.40205814,11.05118523,11.26024812,10.93858906,11.56591286,11.18434126,11.60211408,11.3002836,10.96902042,10.59347267,11.35847007
NT5E,9.883000948,10.081531,9.587986747,10.30083233,11.40445142,9.423471587,10.08433408,9.426424112,9.053381091,9.906929434,10.43833362,10.63389901,9.847569498,9.617190767,10.06728683,9.672324089,9.71561648,9.745149514,10.77982272,9.977702958,9.368117138,10.94567693,10.38786866,9.738764458,9.91352059,10.11024738,9.374393904,9.312579409,10.56451896,9.990375203,10.67547257,9.894330087,10.40772715,11.22523225
NUP107,10.63127664,10.4895173,10.33493846,10.60693545,10.0490038,10.8237354,10.79313614,10.73098508,10.89237445,10.86281619,10.89363055,10.84965568,10.62318234,10.94997699,11.10665238,11.01095238,10.12421815,10.45789301,10.48419073,10.41743629,10.43685508,10.1699291,10.31813101,10.16003391,10.64764763,10.13799237,9.876359061,9.861447114,10.18434126,10.31101575,9.292579731,10.49403744,10.83282469,10.78591412
OAS3,9.405788303,9.088306497,9.387531317,9.442304751,9.772688533,9.859275722,9.864263988,9.173220716,9.175601411,9.467212661,9.172784624,9.221545592,9.76923472,9.885950161,9.166219995,9.035101526,9.599782469,9.350484489,9.05929242,9.428169947,9.227143511,10.03868457,9.557149748,9.711443852,10.03253817,11.38911888,10.02861907,9.406319225,9.874743972,9.302748136,9.137139445,9.652903795,9.789341648,9.748369749
OSM,6.113006553,7.03519516,4.938223916,4.841400707,4.247385243,5.629620929,8.253977331,4.219024406,5.309786759,6.454969065,5.675694879,5.576347984,6.020647207,5.772059195,6.333329981,5.692709329,4.9039742,5.006681895,4.165112876,7.492807412,5.118021788,4.402441559,6.012829232,5.694370338,6.025995319,4.201354435,4.697413159,4.58566748,4.905117621,4.766695236,6.216952026,5.993559098,6.181659071,5.396241416
PASD1,1.86507904,4.002773682,3.237784198,3.39394173,3.399388337,4.565490592,3.632488954,3.971096892,3.38378734,2.995537447,3.701690088,2.957438151,4.020647207,4.4501311,3.485333075,3.39992758,3.319011699,2.158684988,3.917185363,3.980357411,3.158663773,3.324439047,4.012829232,3.623981011,3.829598107,1.616391934,2.328179349,3.737670573,2.642083215,2.444767141,2.631989526,2.601241675,3.663810766,3.695801698
PAX5,10.24618933,9.506238069,10.38668442,10.45512879,6.53689186,9.827158162,10.50758848,10.37090885,10.58933625,9.328692797,9.182047546,9.498811383,10.29950658,8.264827997,10.33957813,10.90772222,11.89958434,11.58369103,10.67457537,11.30069342,11.84982568,10.16853452,11.34598458,11.99945492,10.91174715,8.698540975,10.4677307,8.499664962,9.936703964,10.73401758,9.898776066,11.29298519,12.12956267,11.03453808
PBK,9.101571658,8.826430417,8.367067215,6.780000162,9.011150897,9.245610325,9.063906196,8.593148712,8.956677008,9.450864667,9.179737385,8.797541656,8.609141398,8.941984196,8.733260588,9.04089549,8.85817051,8.444087207,7.698545076,8.912485298,8.236666285,8.241976887,8.346729968,7.559440758,8.384186958,9.157488549,7.21895028,7.43069282,8.45458144,7.452261677,7.554821665,7.836458137,7.86259063,8.553782693
PDCD1,7.842358964,8.169050907,7.718910887,7.300832325,5.749885584,7.785539073,9.198835776,7.247221297,7.569653885,7.653748929,7.251887171,7.092597734,7.753363328,6.946556926,8.008895031,8.160148526,7.948368319,8.320572671,7.830074699,8.76325929,8.664695804,7.252546129,8.148965919,8.511506281,8.025995319,6.397751647,6.429717376,6.152708073,7.214972883,7.973546806,6.332429244,7.817179074,8.30241123,8.423722152
PDCD1LG2,7.672433962,7.051136704,8.21124241,8.679343948,7.008197579,8.150453092,8.061332253,8.384724821,8.720070728,7.847286488,6.938729285,7.407471072,8.569808986,8.000328182,8.338330662,8.321173468,7.923873757,7.940044702,7.58252128,7.485351607,7.756923096,7.854953764,7.870810227,7.694370338,8.483040345,6.835560454,6.972035539,7.808059901,6.96401131,6.978745713,6.867205987,8.608736212,7.959266649,7.203596338
PDGFC,8.898502042,9.353913699,8.732306481,9.153678631,9.441594897,8.2709659,9.076707478,9.082232562,8.635506433,9.19766127,8.888688603,9.189002218,8.855025302,9.189670638,8.973976615,8.358770255,9.064966076,8.981415136,8.900178937,9.333763738,9.013878333,9.555393482,9.142112248,8.614935871,8.863021108,9.145822488,8.74039633,9.993171307,9.303148695,8.463430985,9.609269449,8.612468931,7.655590259,8.528691712
PDGFRB,10.24185561,10.97901232,10.41437293,11.32521648,9.935441237,10.91984016,10.67267328,10.80951297,10.62696132,10.92034995,10.60858068,11.36985678,10.4058752,10.53455988,10.86730855,10.84121185,10.14767713,10.19540809,10.33819822,10.2460414,10.21274045,10.58287422,10.49395592,11.19003505,10.38929385,10.1623217,10.34777008,11.54244695,9.88430461,10.3911861,10.41880367,10.35055246,9.690208456,9.614664935
PECAM1,11.57174772,11.48071588,11.4694054,11.85449071,11.15427584,11.82929327,11.32060474,11.94622835,11.37019828,11.09619979,11.35530293,12.03539829,11.74214854,11.52618316,11.46032119,11.52972575,11.20521633,11.3023233,11.25480726,11.12950677,11.2965088,11.64235408,11.59841777,12.00552396,11.65243446,11.18624754,11.60275163,11.89350074,11.22779692,11.08802208,11.45270036,11.57469989,11.17376567,10.36822704
PIK3CD,10.47905263,10.01704781,11.04835583,11.1883576,8.34892327,10.21849848,10.3729184,10.65584551,11.02475525,10.26933305,9.207218121,9.651920414,10.34998189,8.90016402,10.35199383,10.91956383,11.26005931,11.22638823,10.74532185,10.98102026,11.33857286,10.25517638,10.91871761,11.64023217,11.23898904,9.474372929,10.78419145,9.998198124,10.51614242,10.82053064,10.14637484,11.44568592,11.54422915,10.24654848
PIK3CG,10.39333778,9.935659487,10.43418141,10.41226838,8.963156615,10.64618701,10.41283944,10.39945706,10.92604539,10.32757399,9.596507851,10.27032111,10.54697383,9.7007679,10.66623678,11.01021424,11.10854534,11.08646295,10.58340937,10.98763208,11.20851232,10.1961732,11.1910791,11.30557083,11.1507746,9.572041841,10.52457656,10.02553683,10.36727903,10.6113487,10.64041815,10.91033902,11.39173122,10.9590709
PIN1,9.260827368,9.111298139,9.228360944,9.226831744,9.783092629,9.87919818,9.900716029,9.308718794,9.669189559,9.294745465,9.72564241,9.623788979,9.716182574,9.902519441,9.467185728,9.690867982,9.4889367,9.672807249,9.485141438,9.432053381,9.655850313,9.371259904,9.802906162,9.49680977,9.75044716,9.842804127,9.47453588,9.702685215,9.706017521,9.73938789,9.66724685,9.632828018,9.791218935,9.93659303
PLA2G1B,6.543150945,7.662283137,4.938223916,4.634949829,4.077460242,5.23534199,7.597385153,4.556059393,4.061859245,7.413389961,6.538191356,6.944499095,5.25511246,5.343215896,7.240220577,4.662961985,3.319011699,3.924219735,3.502147863,6.799785166,4.076201612,4.061404642,4.675794244,3.623981011,3.566563701,3.616391934,4.135534271,3.918242819,4.020594838,4.614692142,3.953917621,3.186204176,3.204379147,4.943729211
PLA2G6,8.981942798,8.725736417,9.274873516,9.141524431,8.222118484,8.728110793,8.799327975,8.53715093,8.947555618,8.60286776,8.749203549,8.96386442,9.072735718,8.648400727,8.954567868,9.178661824,9.549432494,9.994103829,9.339250129,9.335838066,9.697822584,9.204362595,9.85203302,9.907532434,9.267003419,9.31335946,9.80661193,9.233792001,9.718898812,9.427760716,9.599696122,9.591818421,9.221187435,9.447345757
PLAU,9.109204983,9.156210561,8.766563863,8.596288209,8.154275839,9.308182797,8.886245546,8.618555319,8.66548559,8.83788779,7.938729285,8.080820567,7.993880297,8.620056101,10.12774585,8.826192334,8.860753671,9.147369675,8.678736595,10.18981078,9.378907727,8.601597272,9.20265379,8.931409536,9.842688106,9.199474701,8.531119408,8.816621915,9.19973837,9.16814367,9.516668842,10.53197901,9.411393467,8.310511542
PLAUR,9.326149154,8.817137663,7.961160727,7.606935453,9.991845374,9.147718125,8.752228198,8.434621265,7.83004357,8.124820464,8.361940716,7.68146469,7.533097208,9.594060893,8.363077325,7.372620234,8.725571044,8.740638739,8.969753414,10.59159924,8.898631855,9.140355983,10.13867316,8.690070201,10.75737607,9.526285018,9.354241646,9.658916462,9.477502055,10.05456149,9.738770544,10.53197901,9.714154151,12.09187126
PMCH,6.413515665,8.208677981,4.90074921,4.256438206,3.662422742,4.860946475,8.680242085,5.397361647,5.149322086,8.557779871,6.580835693,7.498811383,6.392615984,4.964704273,7.983583942,4.778439203,3.434488916,4.96603991,4.239113458,7.674254284,5.512300727,4.061404642,5.012829232,4.208943511,4.888491796,3.423746856,2.91314185,3.6381349,4.843717076,3.85980464,4.047027025,3.92316977,3.663810766,4.943729211
PNMA1,8.649059454,8.878732419,8.729637294,9.136633935,8.972278005,9.21458343,9.262966114,8.907734831,9.149322086,9.226758627,9.123153856,9.337435302,9.213955136,9.494525219,9.03068372,9.014637424,9.374294134,9.471567944,9.376616981,9.289499351,9.073547159,9.334423136,9.592773657,9.481962006,9.458954727,9.381263525,9.379841469,10.07037851,9.50006421,9.476353484,9.609269449,9.494037441,9.289187535,9.473878827
POU2AF1,10.36969943,9.896488889,9.861056055,9.797147469,9.829004301,10.79954593,11.21513759,10.33304067,10.86679692,9.885801724,9.980471391,10.40747107,11.00196264,10.39599293,10.64520441,10.98789257,11.32463625,10.97502869,10.67290752,11.09440591,11.13403411,10.70044382,11.13090512,11.16391526,10.91529185,10.01192607,10.47707957,9.673130321,10.03954394,10.53928474,10.31029623,10.72363831,10.85003758,10.36113762
POU2F2,10.06965018,9.012983881,10.07383455,10.10192826,7.966203491,10.14771812,9.54675908,10.1744449,10.84485745,9.650173475,9.149363736,9.567935744,9.988466801,8.832600737,10.18299571,10.94141144,10.86139874,11.03151375,10.25145865,10.78011519,11.28622827,9.255176385,10.82874617,10.74913614,10.56543615,8.973943939,9.908123775,8.888771701,9.507507193,10.91982499,9.224446563,10.85311853,11.57887529,10.36822704
PPARG,9.998478165,10.04617387,9.512356483,8.776860454,10.30025514,9.325227494,9.210498694,9.661094864,8.415006071,9.085649866,10.08539438,9.205365665,9.059888838,9.642776178,8.651245014,8.593699323,9.060478685,8.924219735,9.967033912,9.460850645,8.977423458,9.979472786,9.46678572,7.122231878,9.384186958,10.35363928,10.47707957,10.06559741,10.51614242,10.14057541,10.60353308,8.733955598,8.851837574,10.86196478
PPBP,4.243590663,3.543342064,5.919608238,5.21991233,5.469777664,5.275983975,4.179976749,3.971096892,4.454176668,5.639393636,4.286652589,5.008064224,4.887380676,4.964704273,7.849905507,5.537431103,4.193480817,3.743647489,3.617625081,4.477857071,4.236666285,4.154514046,5.012829232,4.623981011,4.888491796,3.786316935,4.787610968,3.830779978,3.642083215,4.766695236,5.001223335,4.408596597,5.696232243,5.280764199
PRAME,7.419667892,8.506238069,5.207410549,5.021972952,4.832347744,5.060255283,9.641133048,5.525685744,5.106253364,7.723457901,7.234185169,7.269024302,6.887380676,5.596972488,7.931589305,5.39992758,5.019451417,5.902846084,5.617625081,7.196675318,5.966018695,4.476442141,6.128306449,5.587455135,5.289029725,5.201354435,4.550571771,5.322633074,4.843717076,5.029729642,5.134489866,5.442543929,5.452306661,6.477161411
PRF1,9.078426322,9.460714143,9.650001178,10.09941704,9.116379231,10.18153812,10.86352547,9.54852572,9.523338692,9.793198972,8.963113444,9.325008912,10.65940252,9.857095298,10.13781957,9.773227776,9.574827122,9.736113816,9.650200684,9.887248007,8.974580708,10.61803842,9.131770304,10.20894351,10.08226354,8.788819443,9.602751635,9.175075886,9.570453538,9.589425384,9.283041217,9.92316977,9.785579729,9.895474043
PRG2,7.128113446,8.055094718,5.697215816,4.841400707,4.53689186,5.427987068,8.900716029,5.494658848,5.38378734,7.989890883,7.023618183,7.080820567,6.273034368,5.549666773,7.849905507,5.504264239,5.28863805,5.32860999,5.04646838,7.241622724,5.198192137,4.678076002,5.675794244,5.431335933,5.289029725,4.13995389,3.91314185,5.385368829,5.227045716,4.383366596,5.294954538,5.103742016,5.727941103,6.339657888
PRKCD,11.01584178,10.4313242,10.49123777,10.6033951,11.47031428,11.51226398,10.28077739,10.97039228,11.12525433,10.4343293,11.13094737,10.87374417,10.93529614,11.15452883,11.18646623,11.1858704,11.11396902,11.33361067,11.12175651,11.00468231,11.31291932,10.8832849,11.25600321,11.08832254,11.39818764,11.17385564,11.2320612,10.67940292,11.21724425,11.4777312,10.98660624,11.1943215,11.34520892,11.51278532
PRKCE,7.462014182,7.918381495,7.144674793,7.094381448,6.858819955,7.128426786,8.805493348,7.120844012,7.816746747,8.348684272,7.708116357,7.989287017,7.681377215,7.525419227,7.842885079,8.066684172,7.750857486,7.83111033,7.672072865,7.89289457,7.871381821,7.154514046,7.504682328,7.220916153,7.60218761,7.253016554,7.320645677,7.663669992,7.088339445,7.510856331,7.10230946,7.45922267,7.423547668,7.590619461
PRM1,7.010756495,8.019075495,5.583559035,4.021972952,4.53689186,4.498376396,8.622047207,5.180550258,4.705715435,7.487390543,6.813198403,7.068946466,6.66110482,5.227738678,7.538444411,4.601561441,3.640939794,4.96603991,3.502147863,7.507604414,4.310666866,4.546831469,4.012829232,5.002492634,4.244635606,2.786316935,3.83067969,3.830779978,4.32015512,3.444767141,3.506458644,3.601241675,3.789341648,3.865726699
PSEN1,11.14631362,11.12548405,10.99378446,10.97274325,11.67783779,10.88659874,10.52637384,11.04791249,10.6087537,10.8842807,11.22076465,11.10500652,10.65257319,11.17707906,10.68107437,10.53947893,10.5071884,10.29105619,10.98931797,10.35744032,10.40342401,10.89429466,10.40657719,10.13652397,10.58671027,10.75786049,11.15684478,11.07870749,10.55855986,10.67358583,10.83002523,10.54179998,10.33494971,10.94728411
PSEN2,9.163370771,9.103674898,8.99933543,9.12433467,9.779632927,9.33967865,9.282988417,8.922381607,8.965741091,9.064315725,9.163461845,9.28194019,9.023296785,9.513140897,9.363077325,8.84618381,8.797444279,8.811171483,9.119309187,8.558230487,8.625363392,9.1260576,8.789810505,8.346447035,9.543843624,9.075823553,9.320645677,9.567181909,8.96401131,9.16814367,8.65065337,9.230598295,8.822764649,9.083818983
PSMB10,10.78394228,10.57745321,10.68417829,10.78078402,10.43611144,11.62815004,10.68191866,10.98860129,11.1144273,10.61758927,10.58171085,10.30869292,11.08293148,11.6121627,11.13566683,10.90534219,11.25908054,11.45743494,11.28405395,11.45752043,11.66557738,11.4101328,11.60029424,11.31746797,11.87672202,11.38581658,11.08251015,10.94452214,11.60902119,11.40428616,11.14834618,11.81839159,12.2197942,11.891789
PSMB7,11.81723785,11.52776052,11.70403064,11.88870642,11.89124143,11.60241346,10.85091247,12.06517458,11.51667259,11.33761211,11.51684462,11.49048972,11.42703981,11.76689749,11.34020146,11.61618842,11.39538195,11.35344184,11.55833396,11.30069342,11.3659493,11.72436965,11.54810461,11.25260881,11.76721714,11.49252513,11.38300974,11.70307009,11.39295765,11.47405437,11.25952341,11.57374288,11.58646274,11.34864667
PSMB8,12.62978479,12.02286973,12.60574491,12.70331473,11.74190753,12.55262538,11.4818339,13.01600324,12.16776775,11.48538541,11.62735049,11.39741741,12.11991765,12.50696232,11.82027671,12.00355392,12.71704277,12.60638815,12.60368589,12.61356636,12.75485353,13.1177714,12.96459962,12.67328504,13.13299835,12.73743972,12.39628583,12.43069282,12.71809709,12.47543428,12.26559026,12.94053498,13.32445499,12.44273583
PSMB9,11.558566,11.1089202,11.59716773,12.00496653,10.30387243,12.24752753,11.14818879,12.11989121,11.60730643,11.03856473,10.73982522,10.87970397,11.63449083,12.0898594,11.86946925,11.73576452,11.77056627,12.23229103,12.12083925,12.09624257,12.25698834,12.18793705,11.86405773,12.15184894,12.90284709,11.72033536,11.72264204,11.43486984,12.04424258,11.7986491,11.21757806,12.62152718,13.02894018,11.98812333
PSMD7,11.91519977,11.66422791,11.50807952,11.64660716,11.68015911,11.71892747,10.85463364,11.84146161,11.39277612,11.02275233,11.36397698,11.07637922,11.05859784,11.58455742,11.60479301,11.36455725,11.60325745,11.80181965,11.77322176,11.89254231,11.86372012,11.87689468,11.9771701,11.65078107,12.27633681,11.94394458,11.50185649,11.56971666,11.84909754,11.8946036,11.71191869,11.86059264,12.37649408,12.64635759
PTGDR2,8.197786974,9.145112852,6.91020954,7.326827534,8.196401314,6.565490592,9.15605091,7.803986906,6.553712341,8.421802201,8.979143554,8.874597082,7.667893986,8.637129614,8.425499825,6.122393604,6.991437041,7.131377642,8.698545076,7.799785166,6.895629367,7.922698371,6.802906162,5.389515757,5.945075324,8.745674951,8.498104351,7.53813911,8.308839807,7.560244358,8.452168488,5.186204176,5.158575458,8.25039055
PTGS2,6.977779173,8.135799101,6.571684934,6.256438206,6.749885584,6.597912069,8.366677463,5.752456606,6.328645786,8.392142228,6.894335166,7.279366246,6.325501788,6.000328182,8.076294316,7.677912327,6.592030193,7.149639849,6.126638728,9.109640428,7.736931621,6.402441559,7.943566569,8.65078107,9.746472791,5.703854775,5.892963968,9.515528598,8.495080803,7.243508933,9.780042347,8.351669529,7.855430838,7.528691712
PTPRC,11.49661991,10.71076021,11.93330251,12.62232317,10.93699503,12.19418467,11.38222948,11.843387,12.17136346,11.80490365,10.5399936,11.22623076,12.32791499,11.9066322,12.3901182,12.50426424,11.4889367,11.80290181,11.31859824,11.42378855,11.54476576,11.61292066,11.31050978,11.3961306,12.30398007,10.10121483,10.99173745,10.5111395,11.2104194,11.68436567,11.00557974,12.00709225,11.75944754,11.57844475
PVR,9.062787198,9.445717178,8.905487129,8.571134732,10.41731024,9.080473563,9.208173641,8.702415923,8.154616386,8.952639488,9.545386857,9.038826478,8.657698219,9.332774149,8.610488206,8.483140948,8.664786536,9.178831561,9.337145541,9.291638262,8.968878349,9.055380854,9.694653271,8.009412048,8.906413704,10.30114055,9.436703806,9.330625865,9.781634567,9.842798215,9.761272543,8.582333213,8.676054362,9.83535305
PYCARD,8.781555684,8.740558757,8.346308654,8.119385454,9.538939689,9.325227494,9.451685488,8.732648125,8.727195162,8.767026916,9.384183126,8.677560235,9.376127861,9.004719951,9.553573936,8.774967011,8.941063518,8.968613854,9.200273716,9.011835643,9.264863176,9.41425731,9.16595899,8.516372036,9.776017066,9.210716538,8.793065398,8.572246964,9.490080121,9.442887408,9.302055595,9.093094772,9.696232243,10.33423761
RAG1,6.909473159,8.109396102,4.822746698,4.578366301,6.077460242,5.427987068,9.014198277,5.430528511,5.191142262,8.374915814,7.132739905,7.764793073,6.392615984,5.928178396,8.070295575,5.470316908,4.4889367,5.194308898,4.617625081,6.811757807,4.942935082,4.678076002,4.515329572,4.471977917,4.636953029,5.008709357,4.952670214,5.116182197,4.779586739,4.319236259,4.36895512,4.408596597,3.904818865,5.649998008
REL,10.07745383,9.70699174,10.33669357,10.77686045,8.904008729,9.870930564,9.89349893,10.43564264,10.50583879,9.542431906,9.548971194,9.584711457,10.05988884,9.407647768,10.21733086,10.39314905,10.8061818,10.63360769,10.32339037,10.84854448,10.89186745,9.952175572,10.90055757,11.04856724,10.25865608,9.728831441,10.17575875,9.332617163,10.16877806,10.28397093,10.16207068,10.65742777,11.0553473,10.72370769
RELA,8.543150945,8.366709304,8.705389748,9.016659152,8.767458213,8.633535979,7.970968225,8.622148583,8.500651098,8.165462448,8.282352451,8.476512716,8.371976218,8.708865368,8.759594736,8.750424827,9.160313953,9.447781691,9.121756507,9.169018975,9.404480539,9.217909127,9.334757326,9.423586433,9.43939246,9.361225771,9.152607785,9.21448427,9.593950719,9.40283646,9.510551398,9.367218356,9.548675055,9.783264539
RELB,9.197786974,8.334504952,9.564213685,9.694398294,9.034562283,9.21458343,8.121873795,8.999002889,9.537592676,8.499363185,8.290939947,8.407471072,9.054717883,8.567588681,9.114689695,9.457377852,9.627350729,9.469752091,9.290050423,9.719443057,10.05617313,8.63429431,9.61769129,9.879481744,9.934633577,8.984898395,8.945340672,8.719523227,9.553774797,9.662321005,9.113116215,10.02890371,9.970908056,9.361137615
REPS1,10.21910798,10.14604093,10.73763008,11.25587454,11.32479442,11.27222206,10.85165747,10.6862009,11.05196321,10.93731869,11.02876149,11.28129713,11.33992085,11.20215327,10.9803886,11.07376664,10.29915128,10.30028127,10.35285562,9.789226974,10.08677085,10.6190598,10.04625223,10.35326186,10.2725416,10.26834054,10.91939,10.67940292,10.17968991,10.24674489,10.50543364,10.30168139,9.915185581,10.04231543
RIPK2,9.097739797,8.900894068,8.907850267,8.948530581,9.532787462,9.036796311,8.889151277,9.165853747,9.078667533,8.978531021,8.556113264,8.790328165,9.049528327,8.343215896,8.828740897,8.923489536,9.093798758,8.814036817,8.833064742,9.470323398,8.928317985,8.551118827,9.16595899,9.196870679,8.965734795,8.502088307,8.47453588,8.520777949,8.699533487,8.627988965,8.494110251,8.973381216,9.062360142,9.008684653
ROPN1,7.603846877,8.803085328,5.782104714,4.792491106,5.910350256,5.193521814,9.656563089,6.120844012,4.521290864,8.958433452,8.132739905,8.41686977,7.688071868,6.286632367,8.999455335,4.601561441,4.640939794,5.084684407,4.617625081,8.112063091,4.573701272,4.798370236,5.182754233,5.056940418,5.414560607,4.474372929,4.387073038,4.875174097,4.227045716,4.90419876,4.801914527,4.771166677,4.663810766,5.50315662
RORA,9.694167484,9.696894096,10.32436276,10.34283985,9.499525008,9.47674638,10.72483953,9.781668527,9.569653885,9.927752199,9.610297156,9.714232719,10.46748725,9.537593941,9.994712224,9.776704152,9.967668875,10.30028127,9.988647725,10.20691127,9.869852732,10.0896791,10.43629535,9.883253498,10.20173765,9.668959985,10.16633276,10.13684167,10.49008012,9.619692823,10.44256116,10.39782213,10.14395836,10.53342963
RORC,8.52614452,8.562932792,8.252734539,7.87114805,9.303872434,8.02492221,8.463430696,7.925293203,7.410587399,8.55395816,7.871615089,8.221545592,8.057305677,7.955659133,8.021385975,7.729051176,7.280943658,7.656935856,8.335037878,8.196675318,7.550981195,8.236663087,7.895472281,6.694370338,8.332098447,8.806216493,7.714760403,7.682529019,8.699533487,8.221748414,8.236851584,7.784463499,7.553107301,8.171535129
RPS6,16.07763622,16.00310985,16.44212608,16.59435274,16.83418595,16.35887222,16.22909087,16.4757297,16.27947622,16.06463052,16.35093022,16.19208454,16.84962369,16.21384736,16.43650849,16.439909,16.58838192,16.65122671,16.35936754,16.38145652,16.4081394,17.03688246,16.7988095,16.8703208,16.3043603,16.08770198,16.08860477,16.21731613,16.76073235,16.15039953,17.05272832,16.33936913,16.79882039,16.70282896
RRAD,6.935468368,7.824112834,6.267531541,6.702694436,6.585254882,6.645217784,9.313592187,6.160921451,6.127948436,7.471270878,7.353766785,7.617688779,7.25511246,5.772059195,7.240220577,6.677912327,7.091601203,6.934788976,6.8479227,8.037552813,6.931253277,7.630247477,6.919719827,7.801898803,7.102616601,5.52328253,6.313072457,7.995686904,6.812008216,6.574050158,7.578408485,6.555437986,5.932299602,6.4506892
RUNX1,9.656893111,9.430562679,9.729637294,9.72241267,9.769203761,9.677811617,8.653148424,9.535246382,9.515129879,8.961321731,9.113503686,9.135925166,9.578842798,9.51622029,9.731361055,9.483140948,9.789331634,9.926869313,10.02701602,9.721031054,10.09464728,9.735714628,9.895472281,10.19079616,10.51959608,10.24210078,9.568175589,9.348449366,10.11131801,10.51712309,10.12917607,10.31548719,10.59669657,10.77395251
